frame,player_column,dodge_flag,fireball_cols,fireball_ys
1,2,0,,
2,2,0,,
3,2,0,,
4,2,0,,
5,2,0,,
6,2,0,,
7,2,0,,
8,2,0,,
9,2,0,,
10,2,0,,
11,2,0,,
12,2,0,,
13,2,0,,
14,2,0,,
15,2,0,,
16,2,0,,
17,2,0,,
18,2,0,,
19,2,0,,
20,2,0,,
21,2,0,,
22,2,0,,
23,2,0,,
24,2,0,,
25,2,0,3,4
26,2,0,3,8
27,2,0,3,12
28,2,0,3,16
29,2,0,3,20
30,2,0,3,24
31,2,0,3,28
32,2,0,3,32
33,2,0,3,36
34,2,0,3,40
35,2,0,3,44
36,2,0,3,48
37,2,0,3,52
38,2,0,3,56
39,2,0,3,60
40,2,0,3,64
41,2,0,3,68
42,2,0,3,72
43,2,0,3,76
44,2,0,3,80
45,2,0,3,84
46,2,0,3,88
47,2,0,3,92
48,2,0,3,96
49,2,0,3,100
50,2,0,3|3,104|4
51,2,0,3|3,108|8
52,2,0,3|3,112|12
53,2,0,3|3,116|16
54,2,0,3|3,120|20
55,2,0,3|3,124|24
56,2,0,3|3,128|28
57,2,0,3|3,132|32
58,2,0,3|3,136|36
59,2,0,3|3,140|40
60,2,0,3|3,144|44
61,2,0,3|3,148|48
62,2,0,3|3,152|52
63,2,0,3|3,156|56
64,2,0,3|3,160|60
65,2,0,3|3,164|64
66,2,0,3|3,168|68
67,2,0,3|3,172|72
68,2,0,3|3,176|76
69,2,0,3|3,180|80
70,2,0,3|3,184|84
71,2,0,3|3,188|88
72,2,0,3|3,192|92
73,2,0,3|3,196|96
74,2,0,3|3,200|100
75,2,0,3|3|4,204|104|4
76,2,0,3|3|4,208|108|8
77,2,0,3|3|4,212|112|12
78,2,0,3|3|4,216|116|16
79,2,0,3|3|4,220|120|20
80,2,0,3|3|4,224|124|24
81,2,0,3|3|4,228|128|28
82,2,0,3|3|4,232|132|32
83,2,0,3|3|4,236|136|36
84,2,0,3|3|4,240|140|40
85,2,0,3|3|4,244|144|44
86,2,0,3|3|4,248|148|48
87,2,0,3|3|4,252|152|52
88,2,0,3|3|4,256|156|56
89,2,0,3|3|4,260|160|60
90,2,0,3|3|4,264|164|64
91,2,0,3|3|4,268|168|68
92,2,0,3|3|4,272|172|72
93,2,0,3|3|4,276|176|76
94,2,0,3|3|4,280|180|80
95,2,0,3|3|4,284|184|84
96,2,0,3|3|4,288|188|88
97,2,0,3|3|4,292|192|92
98,2,0,3|3|4,296|196|96
99,2,0,3|3|4,300|200|100
100,2,0,3|3|4|3,304|204|104|4
101,2,0,3|3|4|3,308|208|108|8
102,2,0,3|3|4|3,312|212|112|12
103,2,0,3|3|4|3,316|216|116|16
104,2,0,3|3|4|3,320|220|120|20
105,2,0,3|3|4|3,324|224|124|24
106,2,0,3|3|4|3,328|228|128|28
107,2,0,3|3|4|3,332|232|132|32
108,2,0,3|3|4|3,336|236|136|36
109,2,0,3|3|4|3,340|240|140|40
110,2,0,3|3|4|3,344|244|144|44
111,2,0,3|3|4|3,348|248|148|48
112,2,0,3|3|4|3,352|252|152|52
113,2,0,3|3|4|3,356|256|156|56
114,2,0,3|3|4|3,360|260|160|60
115,2,0,3|3|4|3,364|264|164|64
116,2,0,3|3|4|3,368|268|168|68
117,2,0,3|3|4|3,372|272|172|72
118,2,0,3|3|4|3,376|276|176|76
119,2,0,3|3|4|3,380|280|180|80
120,2,0,3|3|4|3,384|284|184|84
121,2,0,3|3|4|3,388|288|188|88
122,2,0,3|3|4|3,392|292|192|92
123,2,0,3|3|4|3,396|296|196|96
124,2,0,3|3|4|3,400|300|200|100
125,2,0,3|3|4|3|3,404|304|204|104|4
126,2,0,3|3|4|3|3,408|308|208|108|8
127,2,0,3|3|4|3|3,412|312|212|112|12
128,2,0,3|3|4|3|3,416|316|216|116|16
129,2,0,3|3|4|3|3,420|320|220|120|20
130,2,0,3|3|4|3|3,424|324|224|124|24
131,2,0,3|3|4|3|3,428|328|228|128|28
132,2,0,3|3|4|3|3,432|332|232|132|32
133,2,0,3|3|4|3|3,436|336|236|136|36
134,2,0,3|3|4|3|3,440|340|240|140|40
135,2,0,3|3|4|3|3,444|344|244|144|44
136,2,0,3|3|4|3|3,448|348|248|148|48
137,2,0,3|3|4|3|3,452|352|252|152|52
138,2,0,3|3|4|3|3,456|356|256|156|56
139,2,0,3|3|4|3|3,460|360|260|160|60
140,2,0,3|3|4|3|3,464|364|264|164|64
141,2,0,3|3|4|3|3,468|368|268|168|68
142,2,0,3|3|4|3|3,472|372|272|172|72
143,2,0,3|3|4|3|3,476|376|276|176|76
144,2,0,3|3|4|3|3,480|380|280|180|80
145,2,0,3|3|4|3|3,484|384|284|184|84
146,2,0,3|3|4|3|3,488|388|288|188|88
147,2,0,3|3|4|3|3,492|392|292|192|92
148,2,0,3|3|4|3|3,496|396|296|196|96
149,2,0,3|3|4|3|3,500|400|300|200|100
150,2,0,3|3|4|3|3|4,504|404|304|204|104|4
151,2,0,3|3|4|3|3|4,508|408|308|208|108|8
152,2,0,3|3|4|3|3|4,512|412|312|212|112|12
153,2,0,3|3|4|3|3|4,516|416|316|216|116|16
154,2,0,3|3|4|3|3|4,520|420|320|220|120|20
155,2,0,3|3|4|3|3|4,524|424|324|224|124|24
156,2,0,3|3|4|3|3|4,528|428|328|228|128|28
157,2,0,3|3|4|3|3|4,532|432|332|232|132|32
158,2,0,3|3|4|3|3|4,536|436|336|236|136|36
159,2,0,3|3|4|3|3|4,540|440|340|240|140|40
160,2,0,3|3|4|3|3|4,544|444|344|244|144|44
161,2,0,3|3|4|3|3|4,548|448|348|248|148|48
162,2,0,3|3|4|3|3|4,552|452|352|252|152|52
163,2,0,3|3|4|3|3|4,556|456|356|256|156|56
164,2,0,3|3|4|3|3|4,560|460|360|260|160|60
165,2,0,3|3|4|3|3|4,564|464|364|264|164|64
166,2,0,3|3|4|3|3|4,568|468|368|268|168|68
167,2,0,3|3|4|3|3|4,572|472|372|272|172|72
168,2,0,3|3|4|3|3|4,576|476|376|276|176|76
169,2,0,3|3|4|3|3|4,580|480|380|280|180|80
170,2,0,3|3|4|3|3|4,584|484|384|284|184|84
171,2,0,3|3|4|3|3|4,588|488|388|288|188|88
172,2,0,3|3|4|3|3|4,592|492|392|292|192|92
173,2,0,3|3|4|3|3|4,596|496|396|296|196|96
174,2,0,3|4|3|3|4,500|400|300|200|100
175,2,0,3|4|3|3|4|0,504|404|304|204|104|4
176,2,0,3|4|3|3|4|0,508|408|308|208|108|8
177,2,0,3|4|3|3|4|0,512|412|312|212|112|12
178,2,0,3|4|3|3|4|0,516|416|316|216|116|16
179,2,0,3|4|3|3|4|0,520|420|320|220|120|20
180,2,0,3|4|3|3|4|0,524|424|324|224|124|24
181,2,0,3|4|3|3|4|0,528|428|328|228|128|28
182,2,0,3|4|3|3|4|0,532|432|332|232|132|32
183,2,0,3|4|3|3|4|0,536|436|336|236|136|36
184,2,0,3|4|3|3|4|0,540|440|340|240|140|40
185,2,0,3|4|3|3|4|0,544|444|344|244|144|44
186,2,0,3|4|3|3|4|0,548|448|348|248|148|48
187,2,0,3|4|3|3|4|0,552|452|352|252|152|52
188,2,0,3|4|3|3|4|0,556|456|356|256|156|56
189,2,0,3|4|3|3|4|0,560|460|360|260|160|60
190,2,0,3|4|3|3|4|0,564|464|364|264|164|64
191,2,0,3|4|3|3|4|0,568|468|368|268|168|68
192,2,0,3|4|3|3|4|0,572|472|372|272|172|72
193,2,0,3|4|3|3|4|0,576|476|376|276|176|76
194,2,0,3|4|3|3|4|0,580|480|380|280|180|80
195,2,0,3|4|3|3|4|0,584|484|384|284|184|84
196,2,0,3|4|3|3|4|0,588|488|388|288|188|88
197,2,0,3|4|3|3|4|0,592|492|392|292|192|92
198,2,0,3|4|3|3|4|0,596|496|396|296|196|96
199,2,0,4|3|3|4|0,500|400|300|200|100
200,2,0,4|3|3|4|0|2,504|404|304|204|104|4
201,2,0,4|3|3|4|0|2,508|408|308|208|108|8
202,2,0,4|3|3|4|0|2,512|412|312|212|112|12
203,2,0,4|3|3|4|0|2,516|416|316|216|116|16
204,2,0,4|3|3|4|0|2,520|420|320|220|120|20
205,2,0,4|3|3|4|0|2,524|424|324|224|124|24
206,2,0,4|3|3|4|0|2,528|428|328|228|128|28
207,2,0,4|3|3|4|0|2,532|432|332|232|132|32
208,2,0,4|3|3|4|0|2,536|436|336|236|136|36
209,2,0,4|3|3|4|0|2,540|440|340|240|140|40
210,2,0,4|3|3|4|0|2,544|444|344|244|144|44
211,2,0,4|3|3|4|0|2,548|448|348|248|148|48
212,2,0,4|3|3|4|0|2,552|452|352|252|152|52
213,2,0,4|3|3|4|0|2,556|456|356|256|156|56
214,2,0,4|3|3|4|0|2,560|460|360|260|160|60
215,2,0,4|3|3|4|0|2,564|464|364|264|164|64
216,2,0,4|3|3|4|0|2,568|468|368|268|168|68
217,2,0,4|3|3|4|0|2,572|472|372|272|172|72
218,2,0,4|3|3|4|0|2,576|476|376|276|176|76
219,2,0,4|3|3|4|0|2,580|480|380|280|180|80
220,2,0,4|3|3|4|0|2,584|484|384|284|184|84
221,2,0,4|3|3|4|0|2,588|488|388|288|188|88
222,2,0,4|3|3|4|0|2,592|492|392|292|192|92
223,2,0,4|3|3|4|0|2,596|496|396|296|196|96
224,2,0,3|3|4|0|2,500|400|300|200|100
225,2,0,3|3|4|0|2|4,504|404|304|204|104|4
226,2,0,3|3|4|0|2|4,508|408|308|208|108|8
227,2,0,3|3|4|0|2|4,512|412|312|212|112|12
228,2,0,3|3|4|0|2|4,516|416|316|216|116|16
229,2,0,3|3|4|0|2|4,520|420|320|220|120|20
230,2,0,3|3|4|0|2|4,524|424|324|224|124|24
231,2,0,3|3|4|0|2|4,528|428|328|228|128|28
232,2,0,3|3|4|0|2|4,532|432|332|232|132|32
233,2,0,3|3|4|0|2|4,536|436|336|236|136|36
234,2,0,3|3|4|0|2|4,540|440|340|240|140|40
235,2,0,3|3|4|0|2|4,544|444|344|244|144|44
236,2,0,3|3|4|0|2|4,548|448|348|248|148|48
237,2,0,3|3|4|0|2|4,552|452|352|252|152|52
238,2,0,3|3|4|0|2|4,556|456|356|256|156|56
239,2,0,3|3|4|0|2|4,560|460|360|260|160|60
240,2,0,3|3|4|0|2|4,564|464|364|264|164|64
241,2,0,3|3|4|0|2|4,568|468|368|268|168|68
242,2,0,3|3|4|0|2|4,572|472|372|272|172|72
243,2,0,3|3|4|0|2|4,576|476|376|276|176|76
244,2,0,3|3|4|0|2|4,580|480|380|280|180|80
245,2,0,3|3|4|0|2|4,584|484|384|284|184|84
246,2,0,3|3|4|0|2|4,588|488|388|288|188|88
247,2,0,3|3|4|0|2|4,592|492|392|292|192|92
248,2,0,3|3|4|0|2|4,596|496|396|296|196|96
249,2,0,3|4|0|2|4,500|400|300|200|100
250,2,0,3|4|0|2|4|0,504|404|304|204|104|4
251,2,0,3|4|0|2|4|0,508|408|308|208|108|8
252,2,0,3|4|0|2|4|0,512|412|312|212|112|12
253,2,0,3|4|0|2|4|0,516|416|316|216|116|16
254,2,0,3|4|0|2|4|0,520|420|320|220|120|20
255,2,0,3|4|0|2|4|0,524|424|324|224|124|24
256,2,0,3|4|0|2|4|0,528|428|328|228|128|28
257,2,0,3|4|0|2|4|0,532|432|332|232|132|32
258,2,0,3|4|0|2|4|0,536|436|336|236|136|36
259,2,0,3|4|0|2|4|0,540|440|340|240|140|40
260,2,0,3|4|0|2|4|0,544|444|344|244|144|44
261,2,0,3|4|0|2|4|0,548|448|348|248|148|48
262,2,0,3|4|0|2|4|0,552|452|352|252|152|52
263,2,0,3|4|0|2|4|0,556|456|356|256|156|56
264,2,0,3|4|0|2|4|0,560|460|360|260|160|60
265,2,0,3|4|0|2|4|0,564|464|364|264|164|64
266,2,0,3|4|0|2|4|0,568|468|368|268|168|68
267,2,0,3|4|0|2|4|0,572|472|372|272|172|72
268,2,0,3|4|0|2|4|0,576|476|376|276|176|76
269,2,0,3|4|0|2|4|0,580|480|380|280|180|80
270,2,0,3|4|0|2|4|0,584|484|384|284|184|84
271,2,0,3|4|0|2|4|0,588|488|388|288|188|88
272,2,0,3|4|0|2|4|0,592|492|392|292|192|92
273,2,0,3|4|0|2|4|0,596|496|396|296|196|96
274,2,0,4|0|2|4|0,500|400|300|200|100
275,2,0,4|0|2|4|0|3,504|404|304|204|104|4
276,2,0,4|0|2|4|0|3,508|408|308|208|108|8
277,2,0,4|0|2|4|0|3,512|412|312|212|112|12
278,2,0,4|0|2|4|0|3,516|416|316|216|116|16
279,2,0,4|0|2|4|0|3,520|420|320|220|120|20
280,2,0,4|0|2|4|0|3,524|424|324|224|124|24
281,2,0,4|0|2|4|0|3,528|428|328|228|128|28
282,2,0,4|0|2|4|0|3,532|432|332|232|132|32
283,2,0,4|0|2|4|0|3,536|436|336|236|136|36
284,2,0,4|0|2|4|0|3,540|440|340|240|140|40
285,2,0,4|0|2|4|0|3,544|444|344|244|144|44
286,2,0,4|0|2|4|0|3,548|448|348|248|148|48
287,3,1,4|0|2|4|0|3,552|452|352|252|152|52
288,3,0,4|0|2|4|0|3,556|456|356|256|156|56
289,3,0,4|0|2|4|0|3,560|460|360|260|160|60
290,3,0,4|0|2|4|0|3,564|464|364|264|164|64
291,3,0,4|0|2|4|0|3,568|468|368|268|168|68
292,3,0,4|0|2|4|0|3,572|472|372|272|172|72
293,3,0,4|0|2|4|0|3,576|476|376|276|176|76
294,3,0,4|0|2|4|0|3,580|480|380|280|180|80
295,3,0,4|0|2|4|0|3,584|484|384|284|184|84
296,3,0,4|0|2|4|0|3,588|488|388|288|188|88
297,3,0,4|0|2|4|0|3,592|492|392|292|192|92
298,3,0,4|0|2|4|0|3,596|496|396|296|196|96
299,3,0,0|2|4|0|3,500|400|300|200|100
300,3,0,0|2|4|0|3|5,504|404|304|204|104|4
301,3,0,0|2|4|0|3|5,508|408|308|208|108|8
302,3,0,0|2|4|0|3|5,512|412|312|212|112|12
303,3,0,0|2|4|0|3|5,516|416|316|216|116|16
304,3,0,0|2|4|0|3|5,520|420|320|220|120|20
305,3,0,0|2|4|0|3|5,524|424|324|224|124|24
306,3,0,0|2|4|0|3|5,528|428|328|228|128|28
307,3,0,0|2|4|0|3|5,532|432|332|232|132|32
308,3,0,0|2|4|0|3|5,536|436|336|236|136|36
309,3,0,0|2|4|0|3|5,540|440|340|240|140|40
310,3,0,0|2|4|0|3|5,544|444|344|244|144|44
311,3,0,0|2|4|0|3|5,548|448|348|248|148|48
312,3,0,0|2|4|0|3|5,552|452|352|252|152|52
313,3,0,0|2|4|0|3|5,556|456|356|256|156|56
314,3,0,0|2|4|0|3|5,560|460|360|260|160|60
315,3,0,0|2|4|0|3|5,564|464|364|264|164|64
316,3,0,0|2|4|0|3|5,568|468|368|268|168|68
317,3,0,0|2|4|0|3|5,572|472|372|272|172|72
318,3,0,0|2|4|0|3|5,576|476|376|276|176|76
319,3,0,0|2|4|0|3|5,580|480|380|280|180|80
320,3,0,0|2|4|0|3|5,584|484|384|284|184|84
321,3,0,0|2|4|0|3|5,588|488|388|288|188|88
322,3,0,0|2|4|0|3|5,592|492|392|292|192|92
323,3,0,0|2|4|0|3|5,596|496|396|296|196|96
324,3,0,2|4|0|3|5,500|400|300|200|100
325,3,0,2|4|0|3|5|2,504|404|304|204|104|4
326,3,0,2|4|0|3|5|2,508|408|308|208|108|8
327,3,0,2|4|0|3|5|2,512|412|312|212|112|12
328,3,0,2|4|0|3|5|2,516|416|316|216|116|16
329,3,0,2|4|0|3|5|2,520|420|320|220|120|20
330,3,0,2|4|0|3|5|2,524|424|324|224|124|24
331,3,0,2|4|0|3|5|2,528|428|328|228|128|28
332,3,0,2|4|0|3|5|2,532|432|332|232|132|32
333,3,0,2|4|0|3|5|2,536|436|336|236|136|36
334,3,0,2|4|0|3|5|2,540|440|340|240|140|40
335,3,0,2|4|0|3|5|2,544|444|344|244|144|44
336,3,0,2|4|0|3|5|2,548|448|348|248|148|48
337,3,0,2|4|0|3|5|2,552|452|352|252|152|52
338,3,0,2|4|0|3|5|2,556|456|356|256|156|56
339,3,0,2|4|0|3|5|2,560|460|360|260|160|60
340,3,0,2|4|0|3|5|2,564|464|364|264|164|64
341,3,0,2|4|0|3|5|2,568|468|368|268|168|68
342,3,0,2|4|0|3|5|2,572|472|372|272|172|72
343,3,0,2|4|0|3|5|2,576|476|376|276|176|76
344,3,0,2|4|0|3|5|2,580|480|380|280|180|80
345,3,0,2|4|0|3|5|2,584|484|384|284|184|84
346,3,0,2|4|0|3|5|2,588|488|388|288|188|88
347,3,0,2|4|0|3|5|2,592|492|392|292|192|92
348,3,0,2|4|0|3|5|2,596|496|396|296|196|96
349,3,0,4|0|3|5|2,500|400|300|200|100
350,3,0,4|0|3|5|2|2,504|404|304|204|104|4
351,3,0,4|0|3|5|2|2,508|408|308|208|108|8
352,3,0,4|0|3|5|2|2,512|412|312|212|112|12
353,3,0,4|0|3|5|2|2,516|416|316|216|116|16
354,2,1,4|0|3|5|2|2,520|420|320|220|120|20
355,2,0,4|0|3|5|2|2,524|424|324|224|124|24
356,2,0,4|0|3|5|2|2,528|428|328|228|128|28
357,2,0,4|0|3|5|2|2,532|432|332|232|132|32
358,2,0,4|0|3|5|2|2,536|436|336|236|136|36
359,2,0,4|0|3|5|2|2,540|440|340|240|140|40
360,2,0,4|0|3|5|2|2,544|444|344|244|144|44
361,2,0,4|0|3|5|2|2,548|448|348|248|148|48
362,2,0,4|0|3|5|2|2,552|452|352|252|152|52
363,2,0,4|0|3|5|2|2,556|456|356|256|156|56
364,2,0,4|0|3|5|2|2,560|460|360|260|160|60
365,2,0,4|0|3|5|2|2,564|464|364|264|164|64
366,2,0,4|0|3|5|2|2,568|468|368|268|168|68
367,2,0,4|0|3|5|2|2,572|472|372|272|172|72
368,2,0,4|0|3|5|2|2,576|476|376|276|176|76
369,2,0,4|0|3|5|2|2,580|480|380|280|180|80
370,2,0,4|0|3|5|2|2,584|484|384|284|184|84
371,2,0,4|0|3|5|2|2,588|488|388|288|188|88
372,2,0,4|0|3|5|2|2,592|492|392|292|192|92
373,2,0,4|0|3|5|2|2,596|496|396|296|196|96
374,2,0,0|3|5|2|2,500|400|300|200|100
375,2,0,0|3|5|2|2|4,504|404|304|204|104|4
376,2,0,0|3|5|2|2|4,508|408|308|208|108|8
377,2,0,0|3|5|2|2|4,512|412|312|212|112|12
378,2,0,0|3|5|2|2|4,516|416|316|216|116|16
379,2,0,0|3|5|2|2|4,520|420|320|220|120|20
380,2,0,0|3|5|2|2|4,524|424|324|224|124|24
381,2,0,0|3|5|2|2|4,528|428|328|228|128|28
382,2,0,0|3|5|2|2|4,532|432|332|232|132|32
383,2,0,0|3|5|2|2|4,536|436|336|236|136|36
384,2,0,0|3|5|2|2|4,540|440|340|240|140|40
385,2,0,0|3|5|2|2|4,544|444|344|244|144|44
386,2,0,0|3|5|2|2|4,548|448|348|248|148|48
387,2,0,0|3|5|2|2|4,552|452|352|252|152|52
388,2,0,0|3|5|2|2|4,556|456|356|256|156|56
389,2,0,0|3|5|2|2|4,560|460|360|260|160|60
390,2,0,0|3|5|2|2|4,564|464|364|264|164|64
391,2,0,0|3|5|2|2|4,568|468|368|268|168|68
392,2,0,0|3|5|2|2|4,572|472|372|272|172|72
393,2,0,0|3|5|2|2|4,576|476|376|276|176|76
394,2,0,0|3|5|2|2|4,580|480|380|280|180|80
395,2,0,0|3|5|2|2|4,584|484|384|284|184|84
396,2,0,0|3|5|2|2|4,588|488|388|288|188|88
397,2,0,0|3|5|2|2|4,592|492|392|292|192|92
398,2,0,0|3|5|2|2|4,596|496|396|296|196|96
399,2,0,3|5|2|2|4,500|400|300|200|100
400,2,0,3|5|2|2|4|1,504|404|304|204|104|4
401,2,0,3|5|2|2|4|1,508|408|308|208|108|8
402,2,0,3|5|2|2|4|1,512|412|312|212|112|12
403,2,0,3|5|2|2|4|1,516|416|316|216|116|16
404,2,0,3|5|2|2|4|1,520|420|320|220|120|20
405,2,0,3|5|2|2|4|1,524|424|324|224|124|24
406,2,0,3|5|2|2|4|1,528|428|328|228|128|28
407,2,0,3|5|2|2|4|1,532|432|332|232|132|32
408,2,0,3|5|2|2|4|1,536|436|336|236|136|36
409,2,0,3|5|2|2|4|1,540|440|340|240|140|40
410,2,0,3|5|2|2|4|1,544|444|344|244|144|44
411,2,0,3|5|2|2|4|1,548|448|348|248|148|48
412,2,0,3|5|2|2|4|1,552|452|352|252|152|52
413,2,0,3|5|2|2|4|1,556|456|356|256|156|56
414,2,0,3|5|2|2|4|1,560|460|360|260|160|60
415,2,0,3|5|2|2|4|1,564|464|364|264|164|64
416,2,0,3|5|2|2|4|1,568|468|368|268|168|68
417,2,0,3|5|2|2|4|1,572|472|372|272|172|72
418,2,0,3|5|2|2|4|1,576|476|376|276|176|76
419,2,0,3|5|2|2|4|1,580|480|380|280|180|80
420,2,0,3|5|2|2|4|1,584|484|384|284|184|84
421,2,0,3|5|2|2|4|1,588|488|388|288|188|88
422,2,0,3|5|2|2|4|1,592|492|392|292|192|92
423,2,0,3|5|2|2|4|1,596|496|396|296|196|96
424,2,0,5|2|2|4|1,500|400|300|200|100
425,2,0,5|2|2|4|1|0,504|404|304|204|104|4
426,2,0,5|2|2|4|1|0,508|408|308|208|108|8
427,2,0,5|2|2|4|1|0,512|412|312|212|112|12
428,2,0,5|2|2|4|1|0,516|416|316|216|116|16
429,2,0,5|2|2|4|1|0,520|420|320|220|120|20
430,3,1,5|2|2|4|1|0,524|424|324|224|124|24
431,3,0,5|2|2|4|1|0,528|428|328|228|128|28
432,3,0,5|2|2|4|1|0,532|432|332|232|132|32
433,3,0,5|2|2|4|1|0,536|436|336|236|136|36
